TERM,STUDENT_ID,COURSE,CAMPUS,GRADE
2023FL,htovwou,ENGL-1301,SO,B
2023FL,gfgozxs,ENGL-1301,CN,D
2023FL,rfzntte,ENGL-1301,SE,F
2023FL,luhqnoo,ENGL-1301,SE,CR
2023FL,dbhknfx,ENGL-1301,CN,CR
2023FL,xxxtsus,ENGL-1301,TR,F
2023FL,sauozsw,ENGL-1301,NE,CR
2023FL,yrobzvq,ENGL-1301,NE,W
2023FL,ufmurhk,ENGL-1301,SO,C
2023FL,ezrwjxw,ENGL-1301,NW,CR
2023FL,fkkywxl,ENGL-1301,TR,B
2023FL,zhsujdt,ENGL-1301,TR,CR
2023FL,anyrgam,ENGL-1301,SE,W
2023FL,oebtjlf,ENGL-1301,TR,A
2023FL,rgzvyvl,ENGL-1301,SO,A
2023FL,irvrlfe,ENGL-1301,NE,CR
2023FL,puhrvyj,ENGL-1301,SE,F
2023FL,nkhohoc,ENGL-1301,CN,CR
2023FL,sycrrfs,ENGL-1301,TR,A
2023FL,bmhkumr,ENGL-1301,SE,W
2023FL,cegjauo,ENGL-1301,SO,F
2023FL,vljpxdv,ENGL-1301,SO,F
2023FL,qppebqu,ENGL-1301,SO,A
2023FL,brktwub,ENGL-1301,TR,C
2023FL,zcwklpq,ENGL-1301,CN,C
2023FL,ypsssqg,ENGL-1301,SO,CR
2023FL,zhzmenx,ENGL-1301,SE,D
2023FL,nrsuhcq,ENGL-1301,SO,C
2023FL,cqhmtsa,ENGL-1301,SO,A
2023FL,vnrysmr,ENGL-1301,CN,W
2023FL,srqebuc,ENGL-1301,SO,D
2023FL,sfvnsjh,ENGL-1301,TR,B
2023FL,ygalylp,ENGL-1301,NE,C
2023FL,vnaxvqz,ENGL-1301,NE,A
2023FL,uwefxzv,ENGL-1301,NW,F
2023FL,wmnrhas,ENGL-1301,NW,B
2023FL,pdlehax,ENGL-1301,SO,D
2023FL,oraekqy,ENGL-1301,SO,F
2023FL,xuwhnhd,ENGL-1301,CN,B
2023FL,uaxcxfs,ENGL-1301,NW,W
2023FL,oebedrh,ENGL-1301,SO,W
2023FL,cgxkhov,ENGL-1301,CN,B
2023FL,ltxhpnp,ENGL-1301,TR,W
2023FL,sdaltnc,ENGL-1301,SE,F
2023FL,sonniaw,ENGL-1301,NW,CR
2023FL,hqxsgjx,ENGL-1301,NW,B
2023FL,nggjfvj,ENGL-1301,NW,D
2023FL,nzrzkcg,ENGL-1301,CN,CR
2023FL,xnuexxl,ENGL-1301,NW,D
2023FL,ydbtssi,ENGL-1301,NW,C
2023FL,clyqsaj,ENGL-1301,TR,D
2023FL,balpbry,ENGL-1301,SO,D
2023FL,olxwxdz,ENGL-1301,TR,C
2023FL,czhjifa,ENGL-1301,NE,C
2023FL,qnbalej,ENGL-1301,TR,B
2023FL,extawdc,ENGL-1301,SO,W
2023FL,dfxrsik,ENGL-1301,NE,W
2023FL,legdyzt,ENGL-1301,SO,B
2023FL,vwtwsfd,ENGL-1301,NW,D
2023FL,cyharzh,ENGL-1301,CN,B
2023FL,ejzhrtl,ENGL-1301,NE,W
2023FL,zppaqty,ENGL-1301,SO,B
2023FL,tioydig,ENGL-1301,CN,CR
2023FL,mouubfc,ENGL-1301,CN,B
2023FL,hzudjqd,ENGL-1301,NE,CR
2023FL,jjmfhdc,ENGL-1301,CN,CR
2023FL,bgsiwpl,ENGL-1301,CN,A
2023FL,fvxyfun,ENGL-1301,NW,F
2023FL,zewzhrs,ENGL-1301,SE,W
2023FL,wmhmafv,ENGL-1301,NE,F
2023FL,wbjifgw,ENGL-1301,NE,B
2023FL,gecwyit,ENGL-1301,SE,W
2023FL,ilcoxbe,ENGL-1301,NE,F
2023FL,celopet,ENGL-1301,NW,W
2023FL,afryqzv,ENGL-1301,SO,CR
2023FL,qrfkbmy,ENGL-1301,SO,A
2023FL,jbvewkj,ENGL-1301,NW,W
2023FL,bdpfidg,ENGL-1301,SE,C
2023FL,ehwlgjr,ENGL-1301,SO,W
2023FL,wzyyxbs,ENGL-1301,SO,A
2023FL,ginpftq,ENGL-1301,NE,C
2023FL,odmihvv,ENGL-1301,SE,D
2023FL,olfecrk,ENGL-1301,CN,CR
2023FL,wruqdpo,ENGL-1301,SO,W
2023FL,vtrqwky,ENGL-1301,TR,F
2023FL,sqalpbe,ENGL-1301,NW,CR
2023FL,navhkyp,ENGL-1301,TR,W
2023FL,yudbqrn,ENGL-1301,NE,D
2023FL,rvgdqpd,ENGL-1301,NE,A
2023FL,epaujsc,ENGL-1301,SE,W
2023FL,ekcdnor,ENGL-1301,TR,W
2023FL,zdwybxj,ENGL-1301,NW,W
2023FL,bkmhkeo,ENGL-1301,SE,C
2023FL,ovecnsl,ENGL-1301,CN,F
2023FL,bqryimf,ENGL-1301,SE,D
2023FL,hrkqanp,ENGL-1301,NE,B
2023FL,qdqslxu,ENGL-1301,TR,D
2023FL,winrbec,ENGL-1301,TR,W
2023FL,tfajmnz,ENGL-1301,CN,F
2023FL,molthtl,ENGL-1301,SE,D
2023FL,lpmvrss,ENGL-1301,CN,D
2023FL,betxnmd,ENGL-1301,SE,C
2023FL,opvscmc,ENGL-1301,NE,C
2023FL,lkepwfp,ENGL-1301,SE,D
2023FL,mqzvhas,ENGL-1301,CN,A
2023FL,hyzwsmg,ENGL-1301,SE,CR
2023FL,cciodzq,ENGL-1301,SE,F
2023FL,haubrys,ENGL-1301,SE,F
2023FL,plmyici,ENGL-1301,CN,C
2023FL,ojrxeef,ENGL-1301,SE,CR
2023FL,pgehesj,ENGL-1301,NE,W
2023FL,mfohtbd,ENGL-1301,SE,CR
2023FL,kliusst,ENGL-1301,NE,W
2023FL,qkqjysw,ENGL-1301,SE,D
2023FL,rnzdvey,ENGL-1301,NE,F
2023FL,jbckcvw,ENGL-1301,SO,CR
2023FL,fwicnxz,ENGL-1301,NW,CR
2023FL,ifxrmnc,ENGL-1301,CN,B
2023FL,tfqbexb,ENGL-1301,TR,W
2023FL,wpbkbqi,ENGL-1301,CN,A
2023FL,aqzevsm,ENGL-1301,SE,C
2023FL,xxvwvnm,ENGL-1301,SO,W
2023FL,zkedpqs,ENGL-1301,NW,B
2023FL,kbmeyji,ENGL-1301,NW,A
2023FL,vfusxvr,ENGL-1301,SO,W
2023FL,coadolq,ENGL-1301,TR,A
2023FL,gtfmuou,ENGL-1301,NE,W
2023FL,asunwqs,ENGL-1301,SO,A
2023FL,qrtryam,ENGL-1301,NW,A
2023FL,tgrpdyq,ENGL-1301,SE,C
2023FL,erbuldv,ENGL-1301,NW,D
2023FL,yggoeun,ENGL-1301,TR,F
2023FL,gwjdjgi,ENGL-1301,SO,D
2023FL,cuuzysj,ENGL-1301,TR,C
2023FL,sbikyxx,ENGL-1301,TR,A
2023FL,azwfdwa,ENGL-1301,SO,W
2023FL,ojuxeea,ENGL-1301,SE,B
2023FL,kigcsob,ENGL-1301,NW,C
2023FL,miywexo,ENGL-1301,SE,A
2023FL,lklfhdp,ENGL-1301,CN,B
2023FL,gxaiiif,ENGL-1301,SO,D
2023FL,nlfzexc,ENGL-1301,SO,CR
2023FL,qoqxeke,ENGL-1301,NW,W
2023FL,ltlmmiv,ENGL-1301,CN,D
2023FL,oyefqyp,ENGL-1301,NE,A
2023FL,tddyvzi,ENGL-1301,TR,CR
2023FL,mtmtxer,ENGL-1301,SE,D
2023FL,msaadrb,ENGL-1301,SE,W
2023FL,hgnfphs,ENGL-1301,NE,A
2023FL,kidxrtf,ENGL-1301,SO,D
2023FL,ayrtgwm,ENGL-1301,TR,CR
2023FL,wlcvoct,ENGL-1301,NE,A
2023FL,zdyxksc,ENGL-1301,NW,F
2023FL,diyvpyb,ENGL-1301,TR,D
2023FL,xxwjsuj,ENGL-1301,SO,W
2023FL,mdzspvu,ENGL-1301,CN,B
2023FL,qqxmcan,ENGL-1301,NE,C
2023FL,gcxxtwe,ENGL-1301,SE,CR
2023FL,gojcrgy,ENGL-1301,SE,B
2023FL,ynlqwar,ENGL-1301,TR,W
2023FL,bidbjqu,ENGL-1301,SO,F
2023FL,eizhzbf,ENGL-1301,CN,W
2023FL,ssyxlxf,ENGL-1301,NE,F
2023FL,zqjbgpl,ENGL-1301,CN,W
2023FL,mkmmxeb,ENGL-1301,SO,CR
2023FL,yteoafs,ENGL-1301,TR,CR
2023FL,smlfntp,ENGL-1301,SO,B
2023FL,cjvfkaz,ENGL-1301,CN,C
2023FL,czzktms,ENGL-1301,TR,CR
2023FL,ffsqyjz,ENGL-1301,SE,W
2023FL,cigqtmm,ENGL-1301,NW,B
2023FL,dfgwdzk,ENGL-1301,TR,CR
2023FL,sqfitbi,ENGL-1301,CN,C
2023FL,ffkmrrj,ENGL-1301,SO,W
2023FL,makrxxs,ENGL-1301,SE,W
2023FL,ighwsbl,ENGL-1301,NE,A
2023FL,vhyeeyg,ENGL-1301,NW,C
2023FL,zmpaysv,ENGL-1301,SO,D
2023FL,dmryfod,ENGL-1301,CN,C
2023FL,gflkaqn,ENGL-1301,TR,F
2023FL,seieytb,ENGL-1301,SO,B
2023FL,vvgbxcn,ENGL-1301,SE,B
2023FL,tkxxvgi,ENGL-1301,SE,D
2023FL,ihldfmo,ENGL-1301,CN,B
2023FL,pygjxbq,ENGL-1301,SE,A
2023FL,gygrcxx,ENGL-1301,NW,B
2023FL,vpzyhrt,ENGL-1301,NE,CR
2023FL,qhdpqpc,ENGL-1301,NW,B
2023FL,otpfnbx,ENGL-1301,SO,F
2023FL,qvbpfio,ENGL-1301,TR,D
2023FL,uivkgvn,ENGL-1301,NE,A
2023FL,ylosmmd,ENGL-1301,CN,B
2023FL,bkkfkpi,ENGL-1301,NE,W
2023FL,rqrdspb,ENGL-1301,NE,C
2023FL,wfbipwr,ENGL-1301,NE,A
2023FL,waftlur,ENGL-1301,NE,W
2023FL,ozuyhyn,ENGL-1301,TR,CR
2023FL,mhpghos,ENGL-1301,CN,B
2023FL,gnugclc,ENGL-1301,CN,CR
2023FL,omntyzy,ENGL-1301,NE,C
2023FL,sthssic,ENGL-1301,CN,C
2023FL,uuvvxkn,ENGL-1301,NE,F
2023FL,wvelehi,ENGL-1301,SO,A
2023FL,qrucgxx,ENGL-1301,SE,D
2023FL,qbcsvhj,ENGL-1301,TR,F
2023FL,eaxvtaj,ENGL-1301,NW,W
2023FL,rjrlqrh,ENGL-1301,NE,CR
2023FL,nnlabin,ENGL-1301,SO,W
2023FL,gdbgtsf,ENGL-1301,TR,W
2023FL,iqswzvo,ENGL-1301,NW,C
2023FL,paqahbn,ENGL-1301,SE,W
2023FL,qmglzqi,ENGL-1301,TR,A
2023FL,icxnksv,ENGL-1301,SO,F
2023FL,sykrfra,ENGL-1301,SO,A
2023FL,qipijsc,ENGL-1301,TR,A
2023FL,vsljuif,ENGL-1301,TR,D
2023FL,tcwcghq,ENGL-1301,CN,F
2023FL,mbqchyw,ENGL-1301,SE,CR
2023FL,zbzrsnh,ENGL-1301,NW,C
2023FL,sizmbns,ENGL-1301,TR,F
2023FL,rkajrut,ENGL-1301,SE,CR
2023FL,aozdzsu,ENGL-1301,NW,CR
2023FL,fmltssm,ENGL-1301,TR,C
2023FL,aikxnrd,ENGL-1301,CN,W
2023FL,ytipksd,ENGL-1301,NW,W
2023FL,yfgzipe,ENGL-1301,NE,B
2023FL,mcvtlfe,ENGL-1301,NW,C
2023FL,jojvwan,ENGL-1301,TR,F
2023FL,vrozong,ENGL-1301,NW,W
2023FL,ztrrexw,ENGL-1301,NW,CR
2023FL,kszhsdp,ENGL-1301,SO,CR
2023FL,bgflqrm,ENGL-1301,NE,CR
2023FL,sgyswgw,ENGL-1301,SE,F
2023FL,rrokfnr,ENGL-1301,SO,C
2023FL,caekrgr,ENGL-1301,TR,B
2023FL,jvrimrj,ENGL-1301,SO,W
2023FL,iqosonp,ENGL-1301,CN,F
2023FL,xccyqmk,ENGL-1301,CN,B
2023FL,jyezetz,ENGL-1301,TR,A
2023FL,rfptrxg,ENGL-1301,SE,W
2023FL,mrdmdhf,ENGL-1301,TR,W
2023FL,scmiwew,ENGL-1301,SO,B
2023FL,bjoknin,ENGL-1301,CN,A
2023FL,cgbfhqa,ENGL-1301,NE,D
2023FL,sdnurct,ENGL-1301,NW,B
2023FL,kuymcxh,ENGL-1301,SO,A
2023FL,bbqfxpy,ENGL-1301,NE,W
2023FL,pqpipha,ENGL-1301,NE,B
2023FL,rrasftt,ENGL-1301,CN,D
2023FL,yruwycr,ENGL-1301,SE,B
2023FL,ysvlpit,ENGL-1301,SE,A
2023FL,aiclucw,ENGL-1301,CN,F
2023FL,yoxxnmg,ENGL-1301,NE,W
2023FL,imtntel,ENGL-1301,NE,CR
2023FL,hfatezl,ENGL-1301,NW,A
2023FL,cugdsqr,ENGL-1301,NE,D
2023FL,vkwuyig,ENGL-1301,CN,C
2023FL,jzrwhas,ENGL-1301,NW,W
2023FL,fnjcskb,ENGL-1301,TR,B
2023FL,uhoqcza,ENGL-1301,SE,A
2023FL,lhxpbfb,ENGL-1301,SE,CR
2023FL,pdghiyd,ENGL-1301,SO,A
2023FL,drcwawk,ENGL-1301,NE,B
2023FL,ewgsxzy,ENGL-1301,NE,F
2023FL,ckoqlhv,ENGL-1301,CN,W
2023FL,qgcautq,ENGL-1301,CN,W
2023FL,lnnizqo,ENGL-1301,SE,B
2023FL,jrzimtk,ENGL-1301,NW,A
2023FL,noxgckh,ENGL-1301,NE,CR
2023FL,uldhptl,ENGL-1301,SE,A
2023FL,rrimlbl,ENGL-1301,CN,F
2023FL,llsqiqx,ENGL-1301,TR,B
2023FL,cokhcxu,ENGL-1301,CN,F
2023FL,agmbalg,ENGL-1301,CN,B
2023FL,ymloraj,ENGL-1301,SE,F
2023FL,ldsfthn,ENGL-1301,NE,W
2023FL,crxczol,ENGL-1301,SO,CR
2023FL,xvgqxel,ENGL-1301,NW,B
2023FL,vvnphvc,ENGL-1301,NW,CR
2023FL,hgrgotw,ENGL-1301,SO,A
2023FL,jtumqhq,ENGL-1301,NW,A
2023FL,puzsmaf,ENGL-1301,TR,W
2023FL,jtzqvrz,ENGL-1301,NW,A
2023FL,aggdbuq,ENGL-1301,TR,C
2023FL,cakurhe,ENGL-1301,SE,B
2023FL,ylgmkwf,ENGL-1301,NE,F
2023FL,rubatnn,ENGL-1301,TR,F
2023FL,lzpcyug,ENGL-1301,SE,W
2023FL,nbjcoqj,ENGL-1301,SE,W
2023FL,afckapc,ENGL-1301,SE,F
2023FL,fwbxdzp,ENGL-1301,NE,CR
2023FL,ocqskhv,ENGL-1301,NW,B
2023FL,izhqold,ENGL-1301,SO,D
2023FL,ujkvxny,ENGL-1301,CN,A
2023FL,dmqruer,ENGL-1301,NE,W
2023FL,cyhlohx,ENGL-1301,NE,F
2023FL,omkyhik,ENGL-1301,SE,F
2023FL,wpsdnja,ENGL-1301,CN,B
2023FL,ticuxng,ENGL-1301,SO,F
2023FL,vacmdjj,ENGL-1301,CN,CR
2023FL,gbeyets,ENGL-1301,NW,B
2023FL,ebnpflx,ENGL-1301,TR,B
2023FL,dgxhckt,ENGL-1301,CN,CR
2023FL,qwhqilq,ENGL-1301,NE,CR
2023FL,otqysfo,ENGL-1301,SE,D
2023FL,goozrqh,ENGL-1301,NW,F
2023FL,hupolth,ENGL-1301,SO,A
2023FL,nzrwddu,ENGL-1301,NE,W
2023FL,arduoxd,ENGL-1301,TR,C
2023FL,hrjfkvi,ENGL-1301,CN,F
2023FL,ncqeaoe,ENGL-1301,SO,C
2023FL,dilsxsx,ENGL-1301,SO,W
2023FL,fiioghx,ENGL-1301,NW,D
2023FL,thcuazr,ENGL-1301,TR,W
2023FL,udxanfo,ENGL-1301,TR,F
2023FL,tckabkb,ENGL-1301,NE,W
2023FL,yvenchm,ENGL-1301,TR,B
2023FL,ninpqlj,ENGL-1301,NW,C
2023FL,gtkbjpp,ENGL-1301,SE,C
2023FL,qmjsytq,ENGL-1301,TR,A
2023FL,ictfnpa,ENGL-1301,NW,A
2023FL,lunvlty,ENGL-1301,TR,B
2023FL,pslppxl,ENGL-1301,SO,F
2023FL,swfsgyo,ENGL-1301,NW,C
2023FL,wfqpdcc,ENGL-1301,CN,A
2023FL,tghywup,ENGL-1301,SO,B
2023FL,nzcbmjz,ENGL-1301,NE,B
2023FL,btdsomq,ENGL-1301,CN,B
2023FL,hvturfd,ENGL-1301,CN,B
2023FL,jokdhki,ENGL-1301,SE,W
2023FL,vzpkhci,ENGL-1301,SO,B
2023FL,qpmjkak,ENGL-1301,SE,CR
2023FL,futsngc,ENGL-1301,SO,W
2023FL,zvnyato,ENGL-1301,NW,B
2023FL,lmukdni,ENGL-1301,NE,C
2023FL,wvxhzlq,ENGL-1301,SO,CR
2023FL,vkpxjeb,ENGL-1301,NW,W
2023FL,llooiso,ENGL-1301,NW,CR
2023FL,fmgxnlp,ENGL-1301,CN,D
2023FL,ngzolyg,ENGL-1301,NE,W
2023FL,extnhod,ENGL-1301,CN,D
2023FL,ygcxfzz,ENGL-1301,TR,C
2023FL,smmxrht,ENGL-1301,SO,D
2023FL,hyckdjs,ENGL-1301,TR,C
2023FL,ododacu,ENGL-1301,SE,W
2023FL,ejggyhu,ENGL-1301,SO,B
2023FL,ytjapof,ENGL-1301,SE,D
2023FL,iexclqv,ENGL-1301,TR,W
2023FL,hjaiuut,ENGL-1301,NE,CR
2023FL,blgqoqc,ENGL-1301,NE,F
2023FL,wzgihmo,ENGL-1301,CN,W
2023FL,sjophix,ENGL-1301,CN,A
2023FL,flnojmt,ENGL-1301,TR,B
2023FL,ensnbmc,ENGL-1301,SO,CR
2023FL,khmuegj,ENGL-1301,CN,W
2023FL,zrnwrgg,ENGL-1301,SE,A
2023FL,iitfame,ENGL-1301,TR,C
2023FL,ibbfugv,ENGL-1301,CN,C
2023FL,xskcrcc,ENGL-1301,TR,F
2023FL,bjazjvb,ENGL-1301,NE,CR
2023FL,woujspm,ENGL-1301,SE,D
2023FL,tdgwoka,ENGL-1301,NW,C
2023FL,vfphxyp,ENGL-1301,SE,W
2023FL,aurfwmq,ENGL-1301,SE,W
2023FL,hzvkfal,ENGL-1301,CN,A
2023FL,rsleexp,ENGL-1301,NW,A
2023FL,ldwkhss,ENGL-1301,NW,CR
2023FL,pmatepc,ENGL-1301,TR,C
2023FL,htagkbg,ENGL-1301,SE,W
2023FL,pjzngxw,ENGL-1301,SE,A
2023FL,eupaplz,ENGL-1301,NE,F
2023FL,fttxrgg,ENGL-1301,SO,B
2023FL,tprricl,ENGL-1301,NE,A
2023FL,hhtczpb,ENGL-1301,SE,B
2023FL,zmtvsii,ENGL-1301,SE,C
2023FL,auskakv,ENGL-1301,NW,B
2023FL,fbgvmge,ENGL-1301,TR,F
2023FL,arkpvfe,ENGL-1301,NE,W
2023FL,dtgvxaj,ENGL-1301,NE,CR
2023FL,fuljtet,ENGL-1301,CN,B
2023FL,afoctid,ENGL-1301,TR,D
2023FL,jramtov,ENGL-1301,SO,C
2023FL,cfhiecc,ENGL-1301,SE,F
2023FL,roeagfi,ENGL-1301,SO,C
2023FL,kfxvxei,ENGL-1301,CN,D
2023FL,wcisxmy,ENGL-1301,CN,A
2023FL,bipfjgw,ENGL-1301,NE,B
2023FL,lplptho,ENGL-1301,NE,F
2023FL,zifmcjb,ENGL-1301,SO,CR
2023FL,dwbwjpt,ENGL-1301,NE,W
2023FL,dkqzsqa,ENGL-1301,NW,D
2023FL,mztyywd,ENGL-1301,SO,W
2023FL,yrsvogr,ENGL-1301,SE,C
2023FL,hqvwdiw,ENGL-1301,CN,CR
2023FL,dthkmhr,ENGL-1301,TR,B
2023FL,zhkxdan,ENGL-1301,NE,A
2023FL,zhuspmh,ENGL-1301,SE,F
2023FL,zezdear,ENGL-1301,NW,W
2023FL,intfvub,ENGL-1301,SE,D
2023FL,xzcufio,ENGL-1301,TR,C
2023FL,budopcd,ENGL-1301,TR,A
2023FL,qamslee,ENGL-1301,SO,C
2023FL,pdcudgc,ENGL-1301,NE,A
2023FL,fimbtio,ENGL-1301,TR,CR
2023FL,ndkvrdz,ENGL-1301,TR,W
2023FL,cgfrstl,ENGL-1301,NW,CR
2023FL,sxhdxjn,ENGL-1301,NE,D
2023FL,evnmwwz,ENGL-1301,NW,A
2023FL,qwnqnua,ENGL-1301,SO,B
2023FL,hkmahef,ENGL-1301,TR,D
2023FL,zzmahei,ENGL-1301,SO,B
2023FL,imakfli,ENGL-1301,TR,W
2023FL,evqnqrb,ENGL-1301,SO,F
2023FL,nixodik,ENGL-1301,TR,W
2023FL,fjvrhao,ENGL-1301,CN,C
2023FL,uemlvad,ENGL-1301,SE,D
2023FL,ulwlrgi,ENGL-1301,CN,D
2023FL,ekhuqnk,ENGL-1301,TR,F
2023FL,iajmigc,ENGL-1301,TR,B
2023FL,zjzocda,ENGL-1301,NE,B
2023FL,dsfjsux,ENGL-1301,SO,CR
2023FL,bhxsvly,ENGL-1301,NW,C
2023FL,ayzrblj,ENGL-1301,SE,B
2023FL,rdhhyjw,ENGL-1301,SE,CR
2023FL,fqxwsws,ENGL-1301,CN,W
2023FL,ynfgwhx,ENGL-1301,TR,W
2023FL,qslkqaw,ENGL-1301,NE,F
2023FL,pggrtpp,ENGL-1301,SO,W
2023FL,gxslksl,ENGL-1301,NW,D
2023FL,zfmuxzy,ENGL-1301,CN,B
2023FL,sfqrtlq,ENGL-1301,CN,C
2023FL,vzmhoom,ENGL-1301,TR,C
2023FL,dhhnzpr,ENGL-1301,NE,A
2023FL,tffbfip,ENGL-1301,NW,B
2023FL,usmimcj,ENGL-1301,CN,A
2023FL,vjeuzmv,ENGL-1301,NW,D
2023FL,mjuewll,ENGL-1301,SO,B
2023FL,isnsaws,ENGL-1301,NW,F
2023FL,nqpaizp,ENGL-1301,CN,A
2023FL,jwnhcda,ENGL-1301,SE,W
2023FL,owzqvfc,ENGL-1301,SE,CR
2023FL,gwsitpa,ENGL-1301,NW,A
2023FL,rrjnkaq,ENGL-1301,NE,A
2023FL,eeruhqn,ENGL-1301,TR,C
2023FL,sjplhhk,ENGL-1301,SE,CR
2023FL,ditjlyy,ENGL-1301,CN,D
2023FL,upirxcj,ENGL-1301,SE,B
2023FL,htmdiii,ENGL-1301,TR,F
2023FL,waxnuxg,ENGL-1301,SE,D
2023FL,rbhnvum,ENGL-1301,TR,C
2023FL,vbdkrrk,ENGL-1301,SE,B
2023FL,zqamxnl,ENGL-1301,TR,C
2023FL,dcsmyrl,ENGL-1301,SO,A
2023FL,jlqfioy,ENGL-1301,SE,F
2023FL,zmorseo,ENGL-1301,SO,D
2023FL,tecxnph,ENGL-1301,NE,W
2023FL,vgjpmvk,ENGL-1301,NE,D
2023FL,esmmzcs,ENGL-1301,NE,CR
2023FL,gudgful,ENGL-1301,SE,B
2023FL,sgpkntz,ENGL-1301,SO,W
2023FL,zlopeqv,ENGL-1301,NW,C
2023FL,lezulyv,ENGL-1301,TR,A
2023FL,sbafecg,ENGL-1301,CN,D
2023FL,yucvtyy,ENGL-1301,SO,B
2023FL,pfkupci,ENGL-1301,CN,C
2023FL,rfexqmo,ENGL-1301,SO,D
2023FL,bgjkcag,ENGL-1301,CN,W
2023FL,satbxtb,ENGL-1301,TR,F
2023FL,eytzgwz,ENGL-1301,CN,B
2023FL,usfmvvh,ENGL-1301,CN,B
2023FL,shqmxrb,ENGL-1301,NE,W
2023FL,cvbuivf,ENGL-1301,SO,B
2023FL,xcnhnsm,ENGL-1301,SO,D
2023FL,xqgkfpt,ENGL-1301,TR,B
2023FL,boccbyx,ENGL-1301,NE,C
2023FL,qpsvfvj,ENGL-1301,NE,C
2023FL,qbuvqwr,ENGL-1301,SO,F
2023FL,crbnlym,ENGL-1301,NE,D
2023FL,tsklgml,ENGL-1301,NW,D
2023FL,xwclaqf,ENGL-1301,CN,F
2023FL,jcfouud,ENGL-1301,NE,D
2023FL,qvbovvi,ENGL-1301,SE,CR
2023FL,lmayjma,ENGL-1301,TR,F
2023FL,kclpcti,ENGL-1301,CN,CR
2023FL,cwkmkii,ENGL-1301,NW,F
2023FL,xicrfpx,ENGL-1301,SO,B
2023FL,fwfpcxh,ENGL-1301,NW,C
2023FL,bbwgygv,ENGL-1301,SO,W
2023FL,zuzyvih,ENGL-1301,NW,F
2023FL,ciaefpd,ENGL-1301,CN,B
2023FL,lnawwlk,ENGL-1301,TR,CR
2023FL,wicujql,ENGL-1301,SE,CR
2023FL,hgohluh,ENGL-1301,SO,W
2023FL,tvqrtpl,ENGL-1301,SE,CR
2023FL,kbjsrji,ENGL-1301,NW,CR
2023FL,toohkfc,ENGL-1301,NW,C
2023FL,tgelbwp,ENGL-1301,NW,CR
2023FL,ujfvqse,ENGL-1301,TR,C
2023FL,hrsafau,ENGL-1301,SO,W
2023FL,pelbemc,ENGL-1301,SE,F
2023FL,uesdmfs,ENGL-1301,SO,W
2023FL,utikpts,ENGL-1301,SE,CR
2023FL,xrcyrjj,ENGL-1301,TR,W
2023FL,hustawt,ENGL-1301,NE,F
2023FL,qyjkpth,ENGL-1301,CN,F
2023FL,qjvhrrk,ENGL-1301,TR,A
2023FL,wzjztjw,ENGL-1301,CN,D
2023FL,qbuuoqq,ENGL-1301,TR,B
2023FL,pnujvzu,ENGL-1301,SO,W
2023FL,ipqbpaa,ENGL-1301,NE,B
2023FL,ncauvjj,ENGL-1301,NW,B
2023FL,lzkjgvz,ENGL-1301,SO,D
2023FL,qelmsor,ENGL-1301,CN,A
2023FL,dqcvknt,ENGL-1301,SO,C
2023FL,hqlgsym,ENGL-1301,CN,C
2023FL,ldquioz,ENGL-1301,CN,CR
2023FL,usupbhk,ENGL-1301,TR,F
2023FL,hmgdwrh,ENGL-1301,SE,A
2023FL,prbjgyl,ENGL-1301,CN,A
2023FL,adauyuc,ENGL-1301,SE,A
2023FL,yxerxbf,ENGL-1301,CN,B
2023FL,fqhfbll,ENGL-1301,SE,A
2023FL,sihcpnm,ENGL-1301,NE,F
2023FL,urfjtzz,ENGL-1301,NE,CR
2023FL,wlfvbnm,ENGL-1301,SO,C
2023FL,efnrawv,ENGL-1301,NE,B
2023FL,noctqkx,ENGL-1301,SE,CR
2023FL,ougjmaf,ENGL-1301,SE,CR
2023FL,abvqegk,ENGL-1301,SO,D
2023FL,gvidhqf,ENGL-1301,SO,C
2023FL,zvobkzw,ENGL-1301,TR,W
2023FL,drnqmtf,ENGL-1301,SO,CR
2023FL,arzoslf,ENGL-1301,SO,A
2023FL,gbfnmnj,ENGL-1301,CN,CR
2023FL,ngehsha,ENGL-1301,TR,A
2023FL,jwxrgsr,ENGL-1301,TR,W
2023FL,vftgano,ENGL-1301,SO,F
2023FL,ptwdbyn,ENGL-1301,NE,CR
2023FL,tlzfgqa,ENGL-1301,NW,D
2023FL,pxcxone,ENGL-1301,CN,CR
2023FL,oojjdkr,ENGL-1301,NE,C
2023FL,vdmhxyq,ENGL-1301,TR,CR
2023FL,rllgmxx,ENGL-1301,SE,D
2023FL,yxtjukn,ENGL-1301,SE,C
2023FL,uzjhqxl,ENGL-1301,NE,C
2023FL,upeiqdv,ENGL-1301,NW,CR
2023FL,oifkbdb,ENGL-1301,CN,F
2023FL,rzscaaa,ENGL-1301,NE,W
2023FL,sdrppke,ENGL-1301,CN,F
2023FL,wfzmjip,ENGL-1301,SE,CR
2023FL,hysspui,ENGL-1301,SO,CR
2023FL,luuenng,ENGL-1301,NW,F
2023FL,ijworwc,ENGL-1301,TR,B
2023FL,cazaqeu,ENGL-1301,CN,B
2023FL,bbvhnoh,ENGL-1301,SO,F
2023FL,cjqpibj,ENGL-1301,NW,CR
2023FL,gmskdew,ENGL-1301,SO,D
2023FL,bhrszxf,ENGL-1301,SO,D
2023FL,unarcbb,ENGL-1301,SO,C
2023FL,oqcpbtc,ENGL-1301,SO,F
